,season,week,awayteam,hometeam,idgame,winner_home,home_coach,away_coach,weather_type,temperature,humidity,wind,streak_away,pass_yds_MA_5_away,pass_td_MA_5_away,rush_yds_MA_5_away,rush_td_MA_5_away,rec_yds_MA_5_away,rec_td_MA_5_away,fumbles_MA_5_away,fumbles_rec_MA_5_away,defense_sacks_MA_5_away,defense_td_MA_5_away,interceptions_MA_5_away,interceptions_td_MA_5_away,kicks_return_yds_MA_5_away,kicks_return_td_MA_5_away,punt_return_yds_MA_5_away,kicking_pts_MA_5_away,streak_home,pass_yds_MA_5_home,pass_td_MA_5_home,rush_yds_MA_5_home,rush_td_MA_5_home,rec_yds_MA_5_home,rec_td_MA_5_home,fumbles_MA_5_home,fumbles_rec_MA_5_home,defense_sacks_MA_5_home,defense_td_MA_5_home,interceptions_MA_5_home,interceptions_td_MA_5_home,kicks_return_yds_MA_5_home,kicks_return_td_MA_5_home,punt_return_yds_MA_5_home,kicking_pts_MA_5_home,delta_day_away,delta_day_home,stade,location,people,month,dayofmonth,dayofweek
1077,2021,16,Bills,Patriots,401326561,0,Bill Belichick,Sean McDermott,cloudy,37.0,72.0,11.0,1.0,230.2,2.4,119.0,0.4,230.2,2.4,1.0,0.8,1.6,0.0,0.4,0.0,48.6,0.0,19.4,5.6,-1.0,223.6,1.8,145.2,0.8,223.6,1.8,0.8,1.2,2.8,0.2,1.4,0.2,28.6,0.0,8.2,10.2,7.0,7.0,Gillette Stadium,"Foxboro, MA",100.0,12,26,6
1078,2021,16,Browns,Packers,401326554,1,Matt LaFleur,Kevin Stefanski,cloudy,35.0,49.0,10.0,-1.0,182.8,1.2,102.4,0.4,182.8,1.2,1.4,1.4,2.0,0.2,1.4,0.0,53.2,0.0,8.8,2.8,3.0,318.6,2.6,101.6,1.0,318.6,2.6,1.2,1.6,2.0,0.4,1.0,0.4,33.0,0.0,11.4,8.0,4.0,6.0,Lambeau Field,"Green Bay, WI",96.0,12,25,5
1079,2021,17,Texans,49ers,401326580,1,Kyle Shanahan,David Culley,,64.0,44.0,5.0,2.0,209.2,1.4,101.4,0.4,209.2,1.4,0.4,0.6,1.8,0.4,0.6,0.2,62.4,0.2,8.8,6.4,-1.0,276.4,1.4,124.8,1.8,276.4,1.4,1.6,2.2,3.4,0.0,0.4,0.0,24.6,0.0,11.2,7.0,7.0,9.0,Levi's Stadium,"Santa Clara, CA",100.0,1,2,6
1080,2021,17,Broncos,Chargers,401326579,1,Brandon Staley,Vic Fangio,sunny,62.0,25.0,6.0,-2.0,186.0,1.0,127.2,1.2,186.0,1.0,0.8,1.0,2.2,0.2,1.0,0.2,13.8,0.0,10.0,5.2,-2.0,293.4,2.2,116.8,1.2,293.4,2.2,0.8,0.8,2.2,0.2,1.0,0.0,61.6,0.0,3.6,7.2,6.0,7.0,SoFi Stadium,"Inglewood, CA",98.0,1,2,6
1081,2021,17,Rams,Ravens,401326581,0,John Harbaugh,Sean McVay,cloudy,62.0,89.0,7.0,4.0,265.0,2.4,113.4,0.4,265.0,2.4,1.0,1.2,2.6,0.2,0.8,0.0,51.4,0.0,17.6,10.6,-4.0,211.8,1.2,86.8,1.0,228.6,1.2,1.0,0.6,1.8,0.0,0.2,0.0,56.2,0.0,9.6,5.2,7.0,7.0,M&T Bank Stadium,"Baltimore, MD",99.0,1,2,6
1082,2021,17,Eagles,Washington,401326578,0,Ron Rivera,Nick Sirianni,cloudy,6.0,90.0,5.0,3.0,202.6,1.0,200.6,1.6,202.6,1.0,1.8,1.2,1.4,0.4,1.0,0.4,49.0,0.0,30.6,10.2,-3.0,195.2,1.2,102.4,0.8,195.2,1.2,1.4,1.2,2.8,0.2,0.6,0.2,35.2,0.0,10.2,3.0,7.0,6.0,FedExField,"Landover, MD",76.0,1,2,6
1083,2021,1,Steelers,Bills,401326308,0,Sean McDermott,Mike Tomlin,cloudy,73.0,79.0,16.0,0.0,264.0,2.0,52.2,0.4,264.0,2.0,1.4,0.4,3.0,0.0,0.4,0.0,46.2,0.0,14.2,5.0,0.0,340.8,3.2,115.0,1.2,340.8,3.2,1.6,0.4,1.6,0.8,1.4,0.4,60.2,0.0,30.6,9.2,251.0,251.0,Highmark Stadium,"Orchard Park, NY",97.0,9,12,6
1084,2021,1,Eagles,Falcons,401326315,0,Arthur Smith,Nick Sirianni,fair,81.0,63.0,3.0,0.0,230.8,1.2,149.8,1.2,230.8,1.2,2.0,0.6,2.6,0.0,1.0,0.0,53.6,0.0,23.0,3.8,0.0,291.4,2.0,78.8,0.2,291.4,2.0,1.8,0.2,1.4,0.0,0.8,0.0,15.0,0.0,11.2,7.0,251.0,251.0,Mercedes-Benz Stadium,"Atlanta, GA",92.0,9,12,6
1085,2021,17,Buccaneers,Jets,401326576,0,Robert Saleh,Bruce Arians,cloudy,57.0,83.0,10.0,1.0,280.6,1.6,122.6,1.6,280.6,1.6,0.6,1.0,4.0,0.0,0.8,0.0,27.6,0.0,21.0,7.4,1.0,83.4,0.2,110.4,1.0,138.8,0.4,0.4,0.4,1.9,0.4,0.6,0.2,107.0,0.2,19.2,4.2,7.0,7.0,MetLife Stadium,"East Rutherford, NJ",88.0,1,2,6
1086,2021,16,49ers,Titans,401326553,1,Mike Vrabel,Kyle Shanahan,,54.0,33.0,6.0,2.0,247.2,1.6,142.4,1.8,247.2,1.6,1.2,2.4,3.2,0.0,0.4,0.0,29.8,0.0,9.0,8.4,-1.0,194.6,0.6,148.4,1.0,194.6,0.6,3.2,2.0,2.4,0.0,0.8,0.0,59.0,0.0,18.0,5.6,4.0,4.0,Nissan Stadium,"Nashville, TN",100.0,12,24,4
1087,2021,16,Jaguars,Jets,401326562,1,Robert Saleh,Darrell Bevell,sunny,48.0,47.0,12.0,-6.0,192.4,0.2,74.2,0.6,192.4,0.2,1.6,0.6,1.8,0.0,0.4,0.0,40.2,0.0,15.6,4.2,-3.0,121.2,0.4,76.2,0.8,176.6,0.6,0.6,0.2,1.7,0.2,0.8,0.2,79.0,0.0,22.4,3.6,7.0,7.0,MetLife Stadium,"East Rutherford, NJ",81.0,12,26,6
1088,2021,16,Colts,Cardinals,401326555,0,Kliff Kingsbury,Frank Reich,,,,,2.0,161.4,1.2,192.4,2.0,161.4,1.2,1.0,1.0,2.2,0.4,1.4,0.0,51.8,0.0,15.4,9.0,-2.0,258.0,1.0,101.0,1.2,258.0,1.0,2.0,2.0,2.4,0.0,1.0,0.0,50.2,0.0,12.4,7.0,7.0,6.0,State Farm Stadium,"Glendale, AZ",98.0,12,26,6
1089,2021,1,Cowboys,Buccaneers,401326322,1,Bruce Arians,Mike McCarthy,cloudy,81.0,90.0,5.0,0.0,262.2,1.8,111.6,0.8,262.2,1.8,0.0,1.4,1.8,0.4,1.2,0.0,83.8,0.2,6.0,10.8,0.0,364.2,3.4,87.6,1.0,364.2,3.4,0.4,1.0,3.2,0.0,0.2,0.0,33.4,0.0,11.6,8.0,249.0,249.0,Raymond James Stadium,"Tampa, FL",100.0,9,10,4
1090,2021,5,Colts,Ravens,401326409,1,John Harbaugh,Frank Reich,cloudy,69.0,78.0,4.0,1.0,221.8,1.2,144.2,0.8,221.8,1.2,0.8,1.4,2.8,0.2,0.6,0.0,36.4,0.0,9.2,8.2,3.0,239.6,1.4,212.4,1.6,239.6,1.4,1.2,1.0,2.0,0.0,1.0,0.0,0.0,0.0,39.8,9.4,8.0,8.0,M&T Bank Stadium,"Baltimore, MD",100.0,10,12,1
1091,2021,14,Giants,Chargers,401326533,1,Brandon Staley,Joe Judge,sunny,64.0,27.0,5.0,-1.0,181.4,1.0,89.6,0.0,181.4,1.0,1.0,1.0,1.4,0.2,1.4,0.2,24.0,0.0,11.4,7.2,1.0,310.6,2.2,96.2,1.0,310.6,2.2,0.4,0.6,2.6,0.2,0.6,0.0,50.8,0.0,10.0,7.2,7.0,7.0,SoFi Stadium,"Inglewood, CA",98.0,12,12,6
1092,2021,4,Lions,Bears,401326382,1,Matt Nagy,Dan Campbell,cloudy,72.0,82.0,3.0,-7.0,249.2,1.6,103.8,1.0,249.2,1.6,0.8,0.6,2.6,0.0,0.2,0.0,52.8,0.0,24.2,4.2,-1.0,183.4,0.6,107.8,1.2,183.4,0.6,1.4,0.8,2.6,0.2,1.0,0.2,57.2,0.0,6.4,7.4,7.0,7.0,Soldier Field,"Chicago, IL",100.0,10,3,6
1093,2021,18,Panthers,Buccaneers,401326596,1,Bruce Arians,Matt Rhule,cloudy,82.0,56.0,6.0,-6.0,194.2,0.4,92.2,1.0,194.2,0.4,1.4,1.4,1.6,0.0,0.2,0.0,47.8,0.0,7.6,3.4,2.0,317.4,2.0,106.6,0.8,317.4,2.0,0.4,0.6,3.6,0.0,0.4,0.0,15.8,0.0,21.0,7.4,7.0,7.0,Raymond James Stadium,"Tampa, FL",99.0,1,9,6
1094,2021,4,Panthers,Cowboys,401326383,1,Mike McCarthy,Matt Rhule,,82.0,48.0,,3.0,271.2,0.8,100.8,1.4,271.2,0.8,1.6,1.2,3.8,0.2,1.0,0.0,18.4,0.0,17.8,4.8,2.0,299.6,1.8,135.4,1.2,299.6,1.8,0.8,1.4,1.8,0.2,1.8,0.2,26.4,0.0,6.2,10.0,9.0,5.0,AT&T Stadium,"Arlington, TX",93.0,10,3,6
1095,2021,4,Colts,Dolphins,401326384,0,Brian Flores,Frank Reich,cloudy,85.0,54.0,10.0,-3.0,230.2,1.0,141.8,1.0,230.2,1.0,0.8,1.0,2.4,0.2,0.6,0.0,48.2,0.0,22.0,7.6,-2.0,213.2,0.6,91.4,0.8,253.6,0.8,1.4,1.4,1.6,0.2,0.8,0.2,9.2,0.0,9.4,6.0,7.0,6.0,Hard Rock Stadium,"Miami Gardens, FL",100.0,10,3,6
1096,2021,4,Browns,Vikings,401326385,0,Mike Zimmer,Kevin Stefanski,indoor,65.0,66.0,11.0,2.0,252.2,0.6,152.2,2.4,252.2,0.6,1.6,0.6,3.0,0.0,0.4,0.0,50.6,0.0,29.2,6.8,1.0,325.0,2.8,119.8,1.0,325.0,2.8,1.6,0.8,2.2,0.2,1.0,0.2,38.0,0.0,10.4,7.4,7.0,6.0,U.S. Bank Stadium,"Minneapolis, MN",100.0,10,3,6
1097,2021,8,Giants,Chiefs,401326450,1,Andy Reid,Joe Judge,,39.0,86.0,3.0,1.0,284.6,0.8,83.8,1.0,284.6,0.8,1.8,1.8,2.6,0.0,1.0,0.0,48.6,0.0,16.2,7.0,-1.0,299.0,2.4,138.4,0.6,299.0,2.4,2.0,0.8,1.0,0.0,0.4,0.0,50.8,0.0,12.6,6.0,8.0,8.0,GEHA Field at Arrowhead Stadium,"Kansas City, MO",100.0,11,2,1
1098,2021,8,Cowboys,Vikings,401326449,0,Mike Zimmer,Mike McCarthy,indoor,41.0,50.0,13.0,5.0,286.4,2.6,185.2,1.2,286.4,2.6,1.6,1.2,2.2,0.6,1.8,0.6,31.8,0.0,5.8,8.8,2.0,283.6,2.2,140.0,0.2,283.6,2.2,1.6,1.4,3.2,0.2,0.8,0.2,44.8,0.0,8.0,9.0,14.0,14.0,U.S. Bank Stadium,"Minneapolis, MN",100.0,11,1,0
1099,2021,8,Buccaneers,Saints,401326448,1,Sean Payton,Bruce Arians,sunny,72.0,48.0,4.0,4.0,335.2,2.4,112.0,1.4,335.2,2.4,0.8,1.2,2.8,0.0,1.2,0.0,17.6,0.0,16.0,8.0,2.0,195.0,1.6,110.4,1.0,195.0,1.6,0.6,0.2,2.2,0.2,1.4,0.2,57.8,0.0,13.0,3.6,7.0,5.0,Caesars Superdome,"New Orleans, LA",95.0,10,31,6
1100,2021,8,Washington,Broncos,401326447,1,Vic Fangio,Ron Rivera,cloudy,4.0,63.0,6.0,-3.0,240.0,1.4,124.0,0.8,240.0,1.4,1.4,1.4,1.8,0.2,0.6,0.0,78.0,0.2,3.2,5.6,-4.0,244.4,1.6,97.0,0.4,244.4,1.6,0.4,0.2,2.4,0.0,0.4,0.0,39.6,0.0,16.0,6.0,7.0,9.0,Empower Field at Mile High,"Denver, CO",100.0,10,31,6
1101,2021,8,Jaguars,Seahawks,401326446,1,Pete Carroll,Urban Meyer,,54.0,49.0,3.0,1.0,249.2,1.2,114.4,1.2,249.2,1.2,0.8,0.0,1.6,0.2,0.2,0.0,57.4,0.2,0.6,3.8,-3.0,221.2,1.4,78.4,0.6,206.8,1.4,1.0,1.4,1.2,0.0,0.4,0.0,34.2,0.0,12.6,5.2,14.0,5.0,Lumen Field,"Seattle, WA",98.0,10,31,6
1102,2021,4,Giants,Saints,401326386,0,Sean Payton,Joe Judge,cloudy,81.0,81.0,3.0,-3.0,252.6,1.0,100.4,0.8,252.6,1.0,1.2,1.0,2.4,0.0,0.4,0.0,47.0,0.0,18.2,7.2,1.0,182.0,2.0,156.2,2.0,182.0,2.0,0.4,0.2,2.2,0.2,2.2,0.2,52.6,0.0,15.0,6.4,7.0,7.0,Caesars Superdome,"New Orleans, LA",95.0,10,3,6
1103,2021,4,Titans,Jets,401326387,1,Robert Saleh,Mike Vrabel,sunny,78.0,47.0,10.0,2.0,219.8,1.2,184.4,1.8,219.8,1.2,1.4,0.2,2.4,0.0,0.6,0.0,61.2,0.0,15.2,6.8,-4.0,222.4,1.2,96.4,0.2,222.4,1.2,0.2,1.0,2.6,0.0,0.0,0.0,42.8,0.0,8.4,2.6,7.0,6.0,MetLife Stadium,"East Rutherford, NJ",85.0,10,3,6
1104,2021,4,Chiefs,Eagles,401326388,0,Nick Sirianni,Andy Reid,cloudy,73.0,74.0,4.0,-2.0,287.2,2.6,97.8,0.6,287.2,2.6,1.4,1.0,2.2,0.2,0.6,0.2,68.8,0.0,9.4,5.6,-2.0,248.2,1.2,131.4,1.0,248.2,1.2,1.6,0.8,2.4,0.2,0.6,0.0,23.6,0.0,12.6,3.8,7.0,5.0,Lincoln Financial Field,"Philadelphia, PA",100.0,10,3,6
1105,2021,8,Patriots,Chargers,401326445,0,Brandon Staley,Bill Belichick,,64.0,69.0,5.0,1.0,292.2,1.8,88.4,1.4,292.2,1.8,0.6,0.6,1.8,0.0,0.6,0.0,38.8,0.0,22.6,8.0,-1.0,286.8,2.6,95.6,0.8,286.8,2.6,0.6,0.6,2.4,0.0,1.2,0.0,42.4,0.0,7.6,4.0,7.0,14.0,SoFi Stadium,"Inglewood, CA",98.0,10,31,6
1106,2021,8,Rams,Texans,401326442,0,David Culley,Sean McVay,,73.0,59.0,4.0,3.0,314.6,2.8,98.6,0.6,314.6,2.8,0.8,0.6,2.8,0.0,1.4,0.0,37.4,0.0,12.0,8.4,-6.0,189.0,0.8,64.6,0.0,189.0,0.8,1.4,0.8,2.2,0.0,0.6,0.0,65.4,0.0,13.4,2.6,6.0,6.0,NRG Stadium,"Houston, TX",92.0,10,31,6
1107,2021,8,Bengals,Jets,401326444,1,Robert Saleh,Zac Taylor,cloudy,64.0,64.0,11.0,2.0,299.0,2.8,106.0,0.8,299.0,2.8,0.4,0.2,2.6,0.0,0.8,0.0,43.6,0.0,13.2,7.0,-2.0,222.4,0.6,77.4,0.8,222.4,0.6,1.0,1.4,2.6,0.0,0.0,0.0,86.0,0.0,7.6,4.4,7.0,7.0,MetLife Stadium,"East Rutherford, NJ",82.0,10,31,6
1108,2021,8,Titans,Colts,401326443,0,Frank Reich,Mike Vrabel,sunny,56.0,79.0,5.0,3.0,236.6,1.4,158.0,1.8,236.6,1.4,0.4,0.8,2.4,0.2,0.8,0.0,36.0,0.0,17.6,8.2,2.0,239.4,1.6,134.2,1.4,239.4,1.6,1.4,2.0,2.0,0.0,1.2,0.0,39.0,0.0,8.4,7.8,7.0,6.0,Lucas Oil Stadium,"Indianapolis, IN",94.0,10,31,6
1109,2021,8,Eagles,Lions,401326441,0,Dan Campbell,Nick Sirianni,indoor,68.0,70.0,,-2.0,252.4,1.4,98.6,1.2,252.4,1.4,1.4,0.4,1.6,0.2,1.2,0.0,30.6,0.0,5.2,5.2,-11.0,241.2,0.6,92.8,0.8,241.2,0.6,0.8,0.4,2.0,0.0,0.8,0.0,42.0,0.0,15.8,6.4,6.0,6.0,Ford Field,"Detroit, MI",73.0,10,31,6
1110,2021,8,Steelers,Browns,401326440,0,Kevin Stefanski,Mike Tomlin,sunny,56.0,76.0,19.0,2.0,257.2,1.2,73.6,0.6,257.2,1.2,1.0,1.0,2.0,0.2,0.4,0.0,49.6,0.0,10.8,6.8,1.0,229.0,1.2,176.8,1.2,229.0,1.2,0.6,0.4,3.4,0.0,0.4,0.0,43.0,0.0,37.4,7.4,13.0,9.0,FirstEnergy Stadium,"Cleveland, OH",100.0,10,31,6
1111,2021,4,Cardinals,Rams,401326389,0,Sean McVay,Kliff Kingsbury,sunny,89.0,19.0,3.0,3.0,225.6,1.6,82.0,0.6,246.6,1.6,1.2,1.2,2.6,0.0,0.4,0.0,21.2,0.0,14.6,5.0,4.0,281.4,1.8,95.8,0.4,281.4,1.8,1.0,0.6,3.6,0.2,0.8,0.2,39.0,0.0,4.0,9.6,7.0,6.0,SoFi Stadium,"Inglewood, CA",98.0,10,3,6
1112,2021,8,49ers,Bears,401326439,0,Matt Nagy,Kyle Shanahan,sunny,52.0,69.0,13.0,-4.0,228.2,1.4,118.0,1.0,228.2,1.4,1.6,1.2,1.8,0.0,0.0,0.0,56.8,0.0,19.0,4.0,-2.0,150.8,0.4,132.0,1.0,150.8,0.4,1.6,1.6,3.0,0.0,0.2,0.0,61.4,0.0,14.4,5.0,6.0,6.0,Soldier Field,"Chicago, IL",99.0,10,31,6
1113,2021,4,Texans,Bills,401326381,1,Sean McDermott,David Culley,rain,,67.0,,-2.0,279.0,2.2,109.2,1.0,279.0,2.2,1.8,1.0,1.6,0.0,0.8,0.0,63.0,0.0,3.0,8.0,2.0,308.0,3.0,118.0,1.4,308.0,3.0,1.4,1.0,2.6,0.4,1.2,0.2,44.8,0.0,33.8,8.8,9.0,7.0,Highmark Stadium,"Orchard Park, NY",95.0,10,3,6
1114,2021,8,Dolphins,Bills,401326438,1,Sean McDermott,Brian Flores,cloudy,51.0,89.0,9.0,-6.0,266.8,2.0,83.2,0.4,266.8,2.0,1.4,1.4,2.0,0.2,0.4,0.2,16.4,0.0,11.2,6.0,-1.0,290.8,2.8,129.8,1.2,245.8,2.4,1.0,1.2,2.2,0.2,1.6,0.2,16.2,0.0,14.4,7.4,7.0,12.0,Highmark Stadium,"Orchard Park, NY",97.0,10,31,6
1115,2021,4,Washington,Falcons,401326380,0,Arthur Smith,Ron Rivera,cloudy,76.0,76.0,6.0,-1.0,227.2,1.6,100.4,0.4,227.2,1.6,1.8,0.8,2.6,0.0,0.8,0.0,45.0,0.0,8.4,8.0,1.0,254.4,1.6,93.0,0.4,254.4,1.6,2.2,0.8,1.4,0.0,0.6,0.0,43.6,0.0,9.2,5.4,7.0,7.0,Mercedes-Benz Stadium,"Atlanta, GA",91.0,10,3,6
1116,2021,9,Browns,Bengals,401326454,0,Zac Taylor,Kevin Stefanski,sunny,6.0,43.0,4.0,-1.0,224.8,1.0,153.0,1.2,224.8,1.0,0.8,0.4,2.0,0.0,0.4,0.0,45.0,0.0,17.0,5.4,-1.0,325.6,2.8,95.0,1.0,325.6,2.8,0.6,0.6,2.2,0.0,0.8,0.0,36.6,0.0,11.4,7.2,7.0,7.0,Paycor Stadium,"Cincinnati, OH",100.0,11,7,6
1117,2021,10,Buccaneers,Washington,401326472,1,Ron Rivera,Bruce Arians,cloudy,47.0,44.0,9.0,-1.0,323.8,3.0,119.2,1.0,323.8,3.0,0.6,1.0,2.8,0.0,1.2,0.0,11.4,0.0,18.0,7.4,-4.0,251.6,1.2,130.8,0.6,251.6,1.2,1.4,1.8,2.6,0.2,0.6,0.0,71.4,0.2,5.6,5.8,13.0,13.0,FedExField,"Landover, MD",77.0,11,14,6
1118,2021,10,Bills,Jets,401326469,0,Robert Saleh,Sean McDermott,cloudy,48.0,54.0,6.0,-1.0,285.8,2.0,111.6,0.6,240.8,1.6,1.2,1.0,1.6,0.2,1.2,0.2,49.4,0.0,7.6,6.6,-1.0,315.2,2.0,75.4,1.0,315.2,2.0,1.4,1.2,2.4,0.0,0.2,0.0,84.0,0.0,9.6,6.0,7.0,9.0,MetLife Stadium,"East Rutherford, NJ",94.0,11,14,6
1119,2021,10,Browns,Patriots,401326468,1,Bill Belichick,Kevin Stefanski,cloudy,48.0,50.0,7.0,1.0,237.4,1.4,146.8,1.4,237.4,1.4,1.2,1.0,2.6,0.2,0.6,0.2,42.0,0.0,12.8,6.4,3.0,245.4,1.4,137.4,1.8,245.4,1.4,1.2,1.0,1.8,0.4,1.6,0.4,45.0,0.0,37.6,9.4,7.0,7.0,Gillette Stadium,"Foxboro, MA",100.0,11,14,6
1120,2021,10,Jaguars,Colts,401326467,1,Frank Reich,Urban Meyer,cloudy,36.0,98.0,6.0,1.0,237.0,0.6,116.4,1.2,237.0,0.6,0.8,0.2,2.2,0.0,0.6,0.0,49.6,0.0,6.2,5.0,1.0,255.6,2.4,157.6,1.8,255.6,2.4,1.8,2.0,2.2,0.0,1.4,0.0,51.0,0.0,16.0,7.2,7.0,9.0,Lucas Oil Stadium,"Indianapolis, IN",96.0,11,14,6
1121,2021,10,Saints,Titans,401326471,1,Mike Vrabel,Sean Payton,cloudy,55.0,42.0,12.0,-1.0,246.6,2.0,124.6,1.0,246.6,2.0,1.0,0.6,2.4,0.2,1.0,0.2,54.0,0.0,20.4,6.4,5.0,219.2,1.4,119.0,2.0,219.2,1.4,0.2,1.0,3.0,0.6,1.4,0.4,39.8,0.0,6.4,8.0,7.0,6.0,Nissan Stadium,"Nashville, TN",100.0,11,14,6
1122,2021,10,Falcons,Cowboys,401326466,1,Mike McCarthy,Arthur Smith,,66.0,43.0,,1.0,290.0,2.2,79.0,0.6,290.0,2.2,1.6,1.0,1.0,0.0,0.6,0.0,51.2,0.0,12.6,8.6,-1.0,309.8,2.8,144.8,0.4,309.8,2.8,1.8,1.0,2.4,0.4,1.0,0.4,39.8,0.0,4.0,7.8,7.0,7.0,AT&T Stadium,"Arlington, TX",93.0,11,14,6
1123,2021,10,Ravens,Dolphins,401326465,1,Brian Flores,John Harbaugh,cloudy,77.0,84.0,7.0,1.0,297.4,2.0,147.4,1.2,297.4,2.0,0.8,0.6,2.0,0.0,0.6,0.0,50.0,0.0,31.8,7.8,1.0,273.8,1.8,72.6,0.4,273.8,1.8,1.4,1.0,2.0,0.0,0.8,0.0,27.8,0.0,11.8,5.0,4.0,4.0,Hard Rock Stadium,"Miami Gardens, FL",100.0,11,12,4
1124,2021,9,Bears,Steelers,401326464,1,Mike Tomlin,Matt Nagy,,55.0,50.0,6.0,-3.0,172.2,0.6,158.0,1.2,172.2,0.6,2.0,1.8,2.0,0.0,0.2,0.0,73.6,0.0,13.6,5.8,3.0,272.8,1.2,81.6,0.8,272.8,1.2,1.0,1.0,2.2,0.0,0.4,0.0,58.4,0.0,15.6,5.2,8.0,8.0,Acrisure Stadium,"Pittsburgh, PA",89.0,11,9,1
1125,2021,9,Titans,Rams,401326463,0,Sean McVay,Mike Vrabel,cloudy,59.0,80.0,6.0,4.0,250.2,1.4,140.6,1.8,250.2,1.4,0.4,1.2,2.2,0.4,1.2,0.2,29.8,0.0,13.0,9.2,4.0,308.0,2.6,116.4,1.0,308.0,2.6,0.6,0.4,3.2,0.0,1.6,0.0,39.0,0.0,10.6,8.0,7.0,7.0,SoFi Stadium,"Inglewood, CA",100.0,11,8,0
1126,2021,9,Cardinals,49ers,401326462,0,Kyle Shanahan,Kliff Kingsbury,cloudy,62.0,36.0,11.0,-1.0,254.2,2.0,140.0,1.4,254.2,2.0,2.4,2.6,2.0,0.0,0.6,0.0,22.8,0.0,12.2,8.2,1.0,254.8,1.2,123.6,1.4,254.8,1.2,1.2,1.0,2.2,0.0,0.2,0.0,60.4,0.0,22.0,5.6,9.0,7.0,Levi's Stadium,"Santa Clara, CA",86.0,11,7,6
1127,2021,9,Packers,Chiefs,401326461,1,Andy Reid,Matt LaFleur,,72.0,41.0,14.0,7.0,249.0,2.2,125.2,0.6,249.0,2.2,1.0,1.0,3.0,0.0,1.4,0.0,19.8,0.0,7.4,8.0,1.0,302.0,2.0,122.6,0.8,302.0,2.0,2.0,1.0,1.4,0.0,0.6,0.0,44.8,0.0,11.2,6.4,9.0,5.0,GEHA Field at Arrowhead Stadium,"Kansas City, MO",100.0,11,7,6
1128,2021,9,Chargers,Eagles,401326460,0,Nick Sirianni,Brandon Staley,cloudy,52.0,47.0,4.0,-2.0,263.8,2.8,109.2,1.0,263.8,2.8,0.6,0.8,2.2,0.0,1.0,0.0,56.6,0.0,7.8,3.4,1.0,210.0,1.0,133.0,2.0,210.0,1.0,1.4,0.4,2.0,0.2,1.2,0.0,34.8,0.0,8.0,7.4,7.0,7.0,Lincoln Financial Field,"Philadelphia, PA",100.0,11,7,6
1129,2021,9,Vikings,Ravens,401326452,1,John Harbaugh,Mike Zimmer,cloudy,58.0,41.0,8.0,-1.0,271.6,1.8,124.8,0.2,271.6,1.8,1.4,1.6,3.2,0.0,0.6,0.0,40.4,0.0,5.2,9.2,-1.0,301.6,1.6,121.2,1.0,301.6,1.6,1.0,0.8,2.4,0.0,0.6,0.0,45.2,0.0,37.4,8.4,6.0,14.0,M&T Bank Stadium,"Baltimore, MD",100.0,11,7,6
1130,2021,9,Bills,Jaguars,401326456,1,Urban Meyer,Sean McDermott,cloudy,58.0,80.0,14.0,1.0,304.8,2.8,121.6,0.8,259.8,2.4,0.8,1.0,1.4,0.2,1.6,0.2,23.6,0.0,12.8,8.0,-1.0,230.4,0.8,115.6,1.2,230.4,0.8,0.6,0.0,2.0,0.2,0.2,0.0,73.6,0.2,3.8,3.4,7.0,6.0,TIAA Bank Field,"Jacksonville, FL",93.0,11,7,6
1131,2021,4,Jaguars,Bengals,401326379,1,Zac Taylor,Urban Meyer,,7.0,53.0,5.0,-18.0,229.6,2.0,68.4,0.0,229.6,2.0,0.8,0.0,1.2,0.2,0.6,0.0,59.4,0.2,3.8,2.6,1.0,211.8,1.8,126.0,0.6,211.8,1.8,0.2,0.4,2.2,0.0,0.8,0.0,35.2,0.0,22.0,7.2,4.0,4.0,Paycor Stadium,"Cincinnati, OH",96.0,10,1,4
1132,2021,9,Patriots,Panthers,401326453,0,Matt Rhule,Bill Belichick,sunny,61.0,44.0,15.0,2.0,281.6,1.6,107.0,1.6,281.6,1.6,0.8,0.6,1.8,0.2,1.0,0.2,44.0,0.0,32.6,9.2,1.0,191.8,0.8,119.8,0.8,191.8,0.8,0.6,0.4,1.4,0.2,0.6,0.0,26.6,0.0,11.6,7.6,6.0,7.0,Bank of America Stadium,"Charlotte, NC",98.0,11,7,6
1133,2021,9,Raiders,Giants,401326459,1,Joe Judge,Rich Bisaccia,fair,54.0,38.0,5.0,2.0,290.4,1.6,92.8,1.2,290.4,1.6,1.0,1.4,2.6,0.0,0.6,0.0,28.6,0.0,13.2,7.0,-1.0,279.6,1.2,78.2,0.8,279.6,1.2,1.6,1.8,2.4,0.0,1.2,0.0,58.0,0.0,9.0,6.8,13.0,5.0,MetLife Stadium,"East Rutherford, NJ",90.0,11,7,6
1134,2021,9,Falcons,Saints,401326458,0,Sean Payton,Arthur Smith,sunny,63.0,45.0,6.0,-1.0,270.0,2.2,86.0,0.4,270.0,2.2,1.4,0.6,1.2,0.0,0.6,0.0,48.2,0.0,17.4,7.8,3.0,215.8,2.0,131.2,1.0,215.8,2.0,0.8,0.6,2.4,0.4,1.6,0.4,37.0,0.0,15.4,5.8,7.0,6.0,Caesars Superdome,"New Orleans, LA",95.0,11,7,6
