,season_away,week_away,awayteam_away,hometeam_away,awayscore_away,homescore_away,idgame,score_abs_away,winner_home_away,winner_away_away,winner_team_away,concat_away,home_coach_away,away_coach_away,location_away,weather_type_away,temperature_away,humidity_away,wind_away,team_away,streak_away,game_date_away,delta_match_away,pass_completion_MA_5_away,pass_yds_MA_5_away,pass_avg_MA_5_away,pass_td_MA_5_away,pass_int_MA_5_away,sacks_MA_5_away,qbr_MA_5_away,rtg_MA_5_away,rush_car_MA_5_away,rush_yds_MA_5_away,rush_avg_MA_5_away,rush_td_MA_5_away,rush_long_MA_5_away,receptions_MA_5_away,rec_yds_MA_5_away,rec_avg_MA_5_away,rec_td_MA_5_away,rec_long_MA_5_away,rec_tgs_MA_5_away,fumbles_MA_5_away,fumbles_lost_MA_5_away,fumbles_rec_MA_5_away,defense_tot_MA_5_away,defense_solo_MA_5_away,defense_sacks_MA_5_away,defense_tfl_MA_5_away,defense_pd_MA_5_away,defense_qb_hits_MA_5_away,defense_td_MA_5_away,interceptions_MA_5_away,interceptions_yds_MA_5_away,interceptions_td_MA_5_away,kicks_return_no_MA_5_away,kicks_return_yds_MA_5_away,kicks_return_avg_MA_5_away,kicks_return_long_MA_5_away,kicks_return_td_MA_5_away,punt_return_no_MA_5_away,punt_return_yds_MA_5_away,punt_return_avg_MA_5_away,punt_return_long_MA_5_away,punt_return_td_MA_5_away,kicking_pct_MA_5_away,kicking_long_MA_5_away,kicking_pts_MA_5_away,punting_no_MA_5_away,punting_yds_MA_5_away,punting_avg_MA_5_away,punting_tb_MA_5_away,punting_in_20_MA_5_away,punting_long_MA_5_away,season_home,week_home,awayteam_home,hometeam_home,awayscore_home,homescore_home,score_abs_home,winner_home_home,winner_away_home,winner_team_home,concat_home,home_coach_home,away_coach_home,location_home,weather_type_home,temperature_home,humidity_home,wind_home,team_home,streak_home,game_date_home,delta_match_home,pass_completion_MA_5_home,pass_yds_MA_5_home,pass_avg_MA_5_home,pass_td_MA_5_home,pass_int_MA_5_home,sacks_MA_5_home,qbr_MA_5_home,rtg_MA_5_home,rush_car_MA_5_home,rush_yds_MA_5_home,rush_avg_MA_5_home,rush_td_MA_5_home,rush_long_MA_5_home,receptions_MA_5_home,rec_yds_MA_5_home,rec_avg_MA_5_home,rec_td_MA_5_home,rec_long_MA_5_home,rec_tgs_MA_5_home,fumbles_MA_5_home,fumbles_lost_MA_5_home,fumbles_rec_MA_5_home,defense_tot_MA_5_home,defense_solo_MA_5_home,defense_sacks_MA_5_home,defense_tfl_MA_5_home,defense_pd_MA_5_home,defense_qb_hits_MA_5_home,defense_td_MA_5_home,interceptions_MA_5_home,interceptions_yds_MA_5_home,interceptions_td_MA_5_home,kicks_return_no_MA_5_home,kicks_return_yds_MA_5_home,kicks_return_avg_MA_5_home,kicks_return_long_MA_5_home,kicks_return_td_MA_5_home,punt_return_no_MA_5_home,punt_return_yds_MA_5_home,punt_return_avg_MA_5_home,punt_return_long_MA_5_home,punt_return_td_MA_5_home,kicking_pct_MA_5_home,kicking_long_MA_5_home,kicking_pts_MA_5_home,punting_no_MA_5_home,punting_yds_MA_5_home,punting_avg_MA_5_home,punting_tb_MA_5_home,punting_in_20_MA_5_home,punting_long_MA_5_home,delta_day_away,delta_day_home,Unnamed: 0,date,stade,location,attendance,capacity,people,line,over_under,attendance_info,month,dayofmonth,dayofweek,hour,minute
829,2020,15,Patriots,Dolphins,12,22,401220123,10,1,0,Dolphins,2020_15_Dolphins_Patriots,Brian Flores,Bill Belichick,Home,cloudy,79.0,65.0,9.0,Patriots,-1.0,2020-12-20 18:00:00+00:00,9 days 16:40:00,1.0979474421347486,173.4,15.98,1.0,0.6,0.215,0.215,153.42000000000002,33.0,128.2,15.86,1.2,39.0,15.4,173.4,66.52,1.0,103.8,23.2,0.6,0.0,0.0,67.2,44.0,1.6,3.9,3.6,4.6,0.0,1.0,0.6,0.0,0.6,17.4,9.9,13.0,0.0,2.4,52.4,18.54,30.4,0.2,100.0,35.2,6.6,4.0,200.0,50.17999999999999,0.4,2.0,61.4,2020,15,Patriots,Dolphins,12,22,10,1,0,Dolphins,2020_15_Dolphins_Patriots,Brian Flores,Bill Belichick,Home,cloudy,79.0,65.0,9.0,Dolphins,-1.0,2020-12-20 18:00:00+00:00,7 days 00:00:00,0.7364102564102565,247.6,7.659999999999999,1.6,0.4,0.113949843260188,0.113949843260188,113.8,25.2,92.2,16.860000000000003,0.4,38.6,23.2,247.6,87.17999999999999,1.6,122.2,36.8,1.8,0.8,0.4,61.6,38.6,2.8,6.7,5.0,7.2,0.0,1.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,2.6,19.6,7.7,10.2,0.0,88.34,49.8,9.6,4.2,188.8,45.32000000000001,0.2,1.2,53.6,9 ,7 ,1039,2020-12-20 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",13354.0,64767,21.0,Line: MIA -2.0,Over/Under: 40.0,1,12,20,6,18,0
830,2020,6,Bears,Panthers,23,16,401220317,-7,0,1,Bears,2020_06_Panthers_Bears,Matt Rhule,Matt Nagy,Home,sunny,63.0,44.0,6.0,Bears,1.0,2020-10-18 17:00:00+00:00,9 days 16:40:00,0.7348758521172314,248.0,7.500000000000002,2.2,1.2,0.1318253968253968,0.1318253968253968,101.86,23.0,95.4,22.7,0.2,42.2,24.6,248.0,80.03999999999999,2.2,126.4,39.4,1.0,0.0,0.4,59.8,45.6,2.2,5.6,5.4,6.0,0.0,0.6,3.2,0.0,3.4,97.2,34.82,41.2,0.0,1.2,6.0,3.6,4.4,0.0,80.0,35.6,6.2,4.8,220.6,46.28000000000001,0.2,2.0,58.2,2020,6,Bears,Panthers,23,16,-7,0,1,Bears,2020_06_Panthers_Bears,Matt Rhule,Matt Nagy,Home,sunny,63.0,44.0,6.0,Panthers,3.0,2020-10-18 17:00:00+00:00,7 days 00:00:00,0.7342380195321372,292.0,8.239999999999998,1.2,0.6,0.0856084656084656,0.0856084656084656,102.66,27.4,117.8,16.36,1.2,42.6,26.0,292.0,73.64,1.2,133.8,34.2,0.6,0.4,1.0,62.2,37.4,1.0,4.5,4.0,3.4,0.0,0.6,22.0,0.0,2.0,50.0,20.92,24.2,0.0,1.6,7.8,4.4,6.6,0.0,90.0,33.4,9.6,2.4,117.2,48.9,0.4,0.8,53.0,9 ,7 ,385,2020-10-18 17:00:00+00:00,Bank of America Stadium,"Charlotte, NC",5240.0,73778,7.0,Line: CAR -1.5,Over/Under: 45.0,1,10,18,6,17,0
831,2020,15,Bears,Vikings,33,27,401220298,-6,0,1,Bears,2020_15_Vikings_Bears,Mike Zimmer,Matt Nagy,Home,indoor,34.0,70.0,8.0,Bears,1.0,2020-12-20 18:00:00+00:00,7 days 00:00:00,0.7052853540321571,247.0,7.080000000000001,1.8,0.6,0.1539529914529914,0.1539529914529914,100.46,21.4,105.4,17.02,0.8,50.4,25.6,247.0,67.72,1.8,113.0,37.2,2.0,1.0,0.6,65.2,43.2,2.6,3.0,3.8,5.0,0.0,0.4,8.0,0.0,3.2,72.0,48.1,56.8,0.2,2.2,23.4,8.34,12.0,0.0,100.0,35.0,6.6,4.4,195.2,44.040000000000006,0.6,1.8,53.2,2020,15,Bears,Vikings,33,27,-6,0,1,Bears,2020_15_Vikings_Bears,Mike Zimmer,Matt Nagy,Home,indoor,34.0,70.0,8.0,Vikings,-1.0,2020-12-20 18:00:00+00:00,7 days 00:00:00,0.6966289545359313,288.6,7.720000000000001,2.4,0.4,0.1525213675213674,0.1525213675213674,109.3,31.4,125.4,15.4,0.4,29.8,26.6,288.6,70.4,2.4,118.8,35.6,2.4,1.6,0.6,62.4,32.0,1.0,3.6,3.8,5.2,0.0,1.0,1.6,0.0,0.8,16.6,11.7,11.8,0.0,1.8,7.8,3.5,4.2,0.0,53.34,28.8,5.2,4.0,184.4,45.84,0.6,0.6,52.2,7 ,7 ,1046,2020-12-20 18:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",,66468,,Line: MIN -4.0,Over/Under: 47.0,0,12,20,6,18,0
832,2020,15,Seahawks,Washington,20,15,401220270,-5,0,1,Seahawks,2020_15_Washington_Seahawks,Ron Rivera,Pete Carroll,Home,cloudy,43.0,69.0,8.0,Seahawks,1.0,2020-12-20 18:00:00+00:00,6 days 20:55:00,0.8662770679799937,235.4,8.28,1.6,0.8,0.2508004052684903,0.2508004052684903,114.9,28.2,127.8,21.08,0.8,46.0,23.8,235.4,75.4,1.6,117.4,33.0,1.4,0.4,0.4,60.4,40.0,3.4,6.2,4.2,7.0,0.0,0.4,6.4,0.0,2.2,58.0,33.1,35.0,0.0,1.8,12.8,7.5,10.0,0.0,100.0,43.6,8.6,3.4,160.4,46.88,0.4,1.4,54.4,2020,15,Seahawks,Washington,20,15,-5,0,1,Seahawks,2020_15_Washington_Seahawks,Ron Rivera,Pete Carroll,Home,cloudy,43.0,69.0,8.0,Washington,4.0,2020-12-20 18:00:00+00:00,6 days 20:35:00,0.9559954660137728,227.4,12.22,0.6,0.6,0.2263250517598343,0.2263250517598343,120.56,29.0,115.6,19.24,1.6,43.8,24.2,227.4,59.92,0.6,96.4,34.6,0.8,0.2,0.8,60.8,38.8,2.6,5.5,6.0,6.8,0.6,0.8,18.2,0.4,2.2,53.0,18.98,24.6,0.0,1.6,14.6,8.2,10.2,0.0,81.67999999999999,45.4,10.0,4.8,233.2,48.64,0.0,2.0,56.0,6 ,6 ,1043,2020-12-20 18:00:00+00:00,FedExField,"Landover, MD",,67617,,Line: SEA -6.0,Over/Under: 44.0,0,12,20,6,18,0
833,2020,15,Jaguars,Ravens,14,40,401220149,26,1,0,Ravens,2020_15_Ravens_Jaguars,John Harbaugh,Doug Marrone,Home,cloudy,39.0,78.0,3.0,Jaguars,-12.0,2020-12-20 18:00:00+00:00,7 days 00:00:00,0.666135187481611,219.6,6.339999999999998,1.0,1.6,0.0841269841269841,0.0841269841269841,76.0,21.0,107.4,13.640000000000004,0.4,35.4,22.6,219.6,73.6,1.0,113.4,38.0,0.8,0.4,0.8,73.2,45.4,1.6,4.4,4.0,5.8,0.2,0.6,19.4,0.2,1.0,16.2,8.6,11.2,0.0,1.8,28.4,10.6,24.0,0.2,73.34,44.4,5.2,4.8,238.6,49.38,0.8,1.6,59.8,2020,15,Jaguars,Ravens,14,40,26,1,0,Ravens,2020_15_Ravens_Jaguars,John Harbaugh,Doug Marrone,Home,cloudy,39.0,78.0,3.0,Ravens,2.0,2020-12-20 18:00:00+00:00,5 days 16:45:00,0.7623394185260312,165.6,9.7,1.4,0.8,0.1457287157287157,0.1457287157287157,116.31999999999998,31.6,179.6,21.68,1.8,65.6,14.8,165.6,66.4,1.4,98.6,23.2,1.2,0.2,0.2,71.4,43.8,0.8,3.9,3.6,5.4,0.0,0.8,10.6,0.0,1.8,44.2,24.94,28.2,0.0,0.6,3.2,2.3,3.2,0.0,73.34,28.8,6.8,3.6,160.8,43.04,0.0,1.6,49.2,7 ,5 ,1050,2020-12-20 18:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",,70745,,Line: BAL -12.5,Over/Under: 49.0,0,12,20,6,18,0
834,2020,6,Browns,Steelers,7,38,401220172,31,1,0,Steelers,2020_06_Steelers_Browns,Mike Tomlin,Kevin Stefanski,Home,sunny,61.0,43.0,9.0,Browns,4.0,2020-10-18 17:00:00+00:00,6 days 20:35:00,1.0261333574377052,206.2,17.66,2.0,0.8,0.4976190476190476,0.4976190476190476,148.54000000000002,34.4,188.4,24.98,1.6,70.2,19.0,206.2,69.62,2.0,101.0,28.4,1.0,0.4,1.6,64.0,44.6,2.4,5.5,4.4,4.6,0.2,1.2,21.2,0.2,2.0,42.2,16.619999999999997,19.8,0.0,1.2,8.6,8.6,8.6,0.0,60.0,26.4,7.6,3.0,134.6,44.760000000000005,0.0,1.2,51.0,2020,6,Browns,Steelers,7,38,31,1,0,Steelers,2020_06_Steelers_Browns,Mike Tomlin,Kevin Stefanski,Home,sunny,61.0,43.0,9.0,Steelers,4.0,2020-10-18 17:00:00+00:00,7 days 00:00:00,0.6313147218236888,222.2,6.44,2.0,0.2,0.1073224728487886,0.1073224728487886,98.22,29.0,129.2,19.32,1.0,59.0,21.8,222.2,67.66,2.0,112.2,32.2,2.0,1.0,0.4,58.8,45.4,4.6,9.0,4.8,11.6,0.0,1.4,7.0,0.0,2.2,49.6,31.3,37.4,0.0,2.2,19.8,9.46,12.4,0.0,100.0,32.4,6.8,4.0,179.2,44.44,0.4,1.4,51.8,6 ,7 ,382,2020-10-18 17:00:00+00:00,Acrisure Stadium,"Pittsburgh, PA",5260.0,68400,8.0,Line: PIT -3.0,Over/Under: 50.0,1,10,18,6,17,0
835,2020,6,Ravens,Eagles,30,28,401220263,-2,0,1,Ravens,2020_06_Eagles_Ravens,Doug Pederson,John Harbaugh,Home,sunny,61.0,52.0,7.0,Ravens,2.0,2020-10-18 17:00:00+00:00,7 days 00:00:00,1.053178893178893,194.6,12.22,1.8,0.6,0.21005291005291,0.21005291005291,148.36,28.8,160.8,38.28,1.0,85.4,17.6,194.6,73.78,1.8,104.8,26.8,1.0,0.4,1.6,66.2,44.0,3.2,6.2,4.2,9.4,0.4,0.6,5.8,0.0,1.6,53.6,27.96,36.4,0.2,2.0,17.6,9.92,12.8,0.0,93.34,44.4,9.4,3.0,136.8,45.8,0.2,1.4,50.4,2020,6,Ravens,Eagles,30,28,-2,0,1,Ravens,2020_06_Eagles_Ravens,Doug Pederson,John Harbaugh,Home,sunny,61.0,52.0,7.0,Eagles,-1.0,2020-10-18 17:00:00+00:00,7 days 00:00:00,0.7930730897009968,254.0,10.3,1.2,1.4,0.1067971636872066,0.1067971636872066,98.66,23.6,97.2,10.94,1.6,41.0,22.4,254.0,87.02,1.2,133.4,37.0,1.4,0.4,0.8,70.0,49.2,2.8,7.3,4.2,8.0,0.2,0.6,10.8,0.2,1.6,25.6,11.06,12.2,0.0,1.4,5.2,4.3,5.8,0.0,70.0,32.2,6.0,4.4,219.8,51.720000000000006,0.4,2.0,57.4,7 ,7 ,384,2020-10-18 17:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",,69879,,Line: BAL -10.0,Over/Under: 46.5,0,10,18,6,17,0
836,2020,6,Washington,Giants,19,20,401220252,1,1,0,Giants,2020_06_Giants_Washington,Joe Judge,Ron Rivera,Home,cloudy,62.0,48.0,,Washington,-4.0,2020-10-18 17:00:00+00:00,7 days 00:00:00,0.7249085616448045,210.0,6.7,0.8,0.6,0.1919552914544425,0.1919552914544425,92.43999999999998,23.4,81.4,20.26,1.4,36.6,21.4,210.0,54.52,0.8,92.0,34.2,2.2,1.0,0.2,65.8,42.8,3.0,6.8,2.4,5.2,0.0,1.2,6.6,0.0,1.4,24.0,10.6,13.6,0.0,2.8,13.4,4.720000000000001,10.6,0.0,63.34,31.0,4.6,6.2,300.0,48.04,0.4,2.0,56.6,2020,6,Washington,Giants,19,20,1,1,0,Giants,2020_06_Giants_Washington,Joe Judge,Ron Rivera,Home,cloudy,62.0,48.0,,Giants,-6.0,2020-10-18 17:00:00+00:00,6 days 20:35:00,0.6070691672825819,222.2,6.08,0.4,1.0,0.1705824851934908,0.1705824851934908,70.2,21.0,79.0,17.16,0.6,37.6,22.2,222.2,73.88,0.4,116.8,34.2,1.4,0.8,0.6,67.4,44.4,2.4,6.9,4.4,5.8,0.2,0.6,11.8,0.2,1.8,37.8,25.96,26.2,0.0,1.4,16.0,6.8,9.2,0.0,93.34,40.8,8.6,3.2,148.2,49.16,0.4,1.6,54.8,7 ,6 ,389,2020-10-18 17:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",,82500,,Line: NYG -2.5,Over/Under: 42.5,0,10,18,6,17,0
837,2020,1,Titans,Broncos,16,14,401220217,-2,0,1,Titans,2020_01_Broncos_Titans,Vic Fangio,Mike Vrabel,Home,,79.0,14.0,10.0,Titans,0.0,2020-09-15 02:10:00+00:00,260 days 04:45:00,0.8882491582491582,269.2,14.919999999999998,2.4,0.4,0.1089393939393939,0.1089393939393939,157.34,31.0,174.4,37.98,1.6,73.0,18.2,269.2,120.6,2.4,170.0,26.0,0.6,0.6,0.4,67.2,46.8,2.6,5.1,3.2,4.6,0.2,1.0,7.8,0.0,2.4,51.6,17.46,20.4,0.0,1.8,14.6,7.959999999999999,9.8,0.0,20.0,6.2,5.0,4.2,195.8,47.620000000000005,0.0,1.6,57.0,2020,1,Titans,Broncos,16,14,-2,0,1,Titans,2020_01_Broncos_Titans,Vic Fangio,Mike Vrabel,Home,,79.0,14.0,10.0,Broncos,0.0,2020-09-15 02:10:00+00:00,260 days 04:45:00,0.8544781144781146,205.2,7.899999999999999,1.4,0.6,0.1138888888888888,0.1138888888888888,110.7,25.4,89.2,9.46,0.6,29.2,20.2,205.2,78.35999999999999,1.4,113.0,30.6,1.4,0.2,0.6,66.4,38.0,3.0,4.9,5.2,5.8,0.2,0.8,4.4,0.0,1.8,42.8,28.0,29.0,0.0,1.0,7.2,5.0,5.6,0.0,95.0,41.2,8.2,4.0,185.2,45.82000000000001,0.0,1.4,52.0,260 ,260 ,13,2020-09-15 02:10:00+00:00,Empower Field at Mile High,"Denver, CO",,76125,,Over/Under: 41.5,,0,9,15,1,2,10
838,2020,15,Jets,Rams,23,20,401220350,-3,0,1,Jets,2020_15_Rams_Jets,Sean McVay,Adam Gase,Home,,77.0,15.0,1.0,Jets,-13.0,2020-12-20 21:05:00+00:00,7 days 00:00:00,0.5919499566456088,196.4,7.56,1.4,1.0,0.1622222222222222,0.1622222222222222,85.16,24.4,104.6,13.080000000000002,0.8,33.0,15.4,196.4,82.9,1.4,122.2,24.4,0.6,0.6,0.8,74.8,48.0,2.0,6.6,3.2,6.2,0.0,0.4,4.0,0.0,3.4,74.6,29.26,41.4,0.0,0.8,5.4,5.4,5.4,0.0,35.0,26.6,3.8,4.2,182.4,43.02,0.4,1.0,49.8,2020,15,Jets,Rams,23,20,-3,0,1,Jets,2020_15_Rams_Jets,Sean McVay,Adam Gase,Home,,77.0,15.0,1.0,Rams,2.0,2020-12-20 21:05:00+00:00,9 days 19:45:00,0.7069145760884628,272.8,7.0,1.0,1.0,0.1251503759398496,0.1251503759398496,85.88000000000001,28.8,114.8,15.660000000000002,1.6,53.0,27.6,272.8,79.86,1.0,130.2,36.6,1.0,0.8,0.8,62.8,43.0,3.4,5.1,4.8,7.8,0.6,1.4,35.6,0.4,1.0,19.0,10.8,11.8,0.0,2.0,10.8,6.8,8.2,0.0,83.34,37.0,7.2,4.6,202.0,43.44,0.2,1.4,50.2,7 ,9 ,50,2020-12-20 21:05:00+00:00,SoFi Stadium,"Inglewood, CA",,71500,,Line: LAR -17.0,Over/Under: 44.5,0,12,20,6,21,5
839,2020,15,Eagles,Cardinals,26,33,401220339,7,1,0,Cardinals,2020_15_Cardinals_Eagles,Kliff Kingsbury,Doug Pederson,Home,sunny,66.0,21.0,2.0,Eagles,1.0,2020-12-20 21:05:00+00:00,6 days 23:40:00,0.8212912912912913,203.8,8.62,1.2,0.8,0.257426800841435,0.257426800841435,104.46,24.6,139.0,28.42,0.8,67.8,19.2,203.8,74.17999999999999,1.2,113.0,32.6,1.6,0.4,0.6,67.0,45.4,3.0,6.4,0.8,7.0,0.0,0.2,1.4,0.0,2.2,54.2,19.06,26.2,0.0,1.4,23.4,19.0,20.0,0.2,90.0,44.2,4.2,4.8,216.2,45.32,0.2,1.6,55.6,2020,15,Eagles,Cardinals,26,33,7,1,0,Cardinals,2020_15_Cardinals_Eagles,Kliff Kingsbury,Doug Pederson,Home,sunny,66.0,21.0,2.0,Cardinals,1.0,2020-12-20 21:05:00+00:00,7 days 03:05:00,0.6557245205774618,220.2,6.1,1.4,0.6,0.1841724941724942,0.1841724941724942,87.22,30.2,132.6,13.939999999999998,1.4,49.6,23.8,220.2,67.44,1.4,108.0,34.6,1.2,0.4,0.8,63.4,46.0,3.0,7.2,2.8,6.8,0.0,0.8,4.2,0.0,2.0,46.6,26.7,28.2,0.0,2.2,21.4,6.26,12.0,0.0,50.0,25.8,8.0,3.8,167.4,43.78,0.2,1.6,50.0,6 ,7 ,1048,2020-12-20 21:05:00+00:00,State Farm Stadium,"Glendale, AZ",,65000,,Line: ARI -6.0,Over/Under: 49.5,0,12,20,6,21,5
840,2020,15,Chiefs,Saints,32,29,401220325,-3,0,1,Chiefs,2020_15_Saints_Chiefs,Sean Payton,Andy Reid,Home,fair,6.0,76.0,5.0,Chiefs,8.0,2020-12-20 21:25:00+00:00,7 days 03:25:00,0.901641323195945,379.4,9.8,2.4,0.8,0.1584149184149184,0.1584149184149184,131.92000000000002,20.8,91.8,27.56,0.8,48.4,30.2,379.4,84.46,2.4,146.6,41.6,0.8,0.6,0.0,61.8,41.6,1.4,3.5,4.2,6.0,0.0,1.2,8.0,0.0,1.0,16.4,7.459999999999999,8.8,0.0,1.6,19.6,16.6,18.0,0.2,73.34,35.6,9.2,2.8,122.4,43.22,0.0,1.0,49.2,2020,15,Chiefs,Saints,32,29,-3,0,1,Chiefs,2020_15_Saints_Chiefs,Sean Payton,Andy Reid,Home,fair,6.0,76.0,5.0,Saints,-1.0,2020-12-20 21:25:00+00:00,7 days 00:00:00,0.8054130292059354,194.6,8.22,1.0,0.4,0.2036000181727318,0.2036000181727318,108.56,33.2,162.4,23.04,2.2,62.8,19.2,194.6,56.67999999999999,1.0,92.2,26.8,2.4,1.0,1.0,52.2,37.4,2.8,6.2,6.8,7.0,0.0,1.2,9.8,0.0,1.8,51.0,25.14,32.2,0.0,2.4,12.0,6.94,9.6,0.0,50.0,22.2,5.6,4.8,209.6,43.82,0.2,1.6,51.6,7 ,7 ,1054,2020-12-20 21:25:00+00:00,Caesars Superdome,"New Orleans, LA",3000.0,73000,4.0,Line: KC -2.5,Over/Under: 53.5,1,12,20,6,21,25
841,2020,1,Chargers,Bengals,16,13,401220161,-3,0,1,Chargers,2020_01_Bengals_Chargers,Zac Taylor,Anthony Lynn,Home,cloudy,83.0,56.0,6.0,Chargers,0.0,2020-09-13 20:05:00+00:00,259 days 02:05:00,0.8202194706842383,294.4,9.96,1.8,1.2,0.1139440993788819,0.1139440993788819,122.98,23.8,99.8,13.88,1.0,39.0,25.0,294.4,75.47999999999999,1.8,139.2,34.4,1.6,1.0,0.0,59.8,44.0,1.0,4.2,2.6,2.8,0.0,0.6,4.8,0.0,2.8,56.2,33.06,38.6,0.0,1.2,4.4,1.5,2.4,0.0,73.34,30.8,5.8,3.2,146.0,43.1,0.4,1.2,48.4,2020,1,Chargers,Bengals,16,13,-3,0,1,Chargers,2020_01_Bengals_Chargers,Zac Taylor,Anthony Lynn,Home,cloudy,83.0,56.0,6.0,Bengals,0.0,2020-09-13 20:05:00+00:00,259 days 02:05:00,0.7765286691008254,253.6,11.659999999999998,1.4,1.2,0.102,0.102,98.72,30.4,125.0,11.260000000000003,1.0,37.6,22.2,253.6,81.1,1.4,123.4,36.0,1.2,0.4,0.0,58.8,40.0,3.0,5.2,5.2,8.2,0.0,1.2,19.8,0.0,3.0,62.4,27.860000000000003,31.4,0.0,2.4,11.6,4.96,6.6,0.0,93.34,49.0,8.8,4.2,200.2,47.0,0.6,1.6,54.0,259 ,259 ,8,2020-09-13 20:05:00+00:00,Paycor Stadium,"Cincinnati, OH",,65515,,Over/Under: 41.0,,0,9,13,6,20,5
842,2020,1,Buccaneers,Saints,23,34,401220369,11,1,0,Saints,2020_01_Saints_Buccaneers,Sean Payton,Bruce Arians,Home,cloudy,86.0,70.0,14.0,Buccaneers,0.0,2020-09-13 20:25:00+00:00,259 days 02:25:00,0.7197727272727272,347.2,9.8,2.2,2.0,0.2165343915343915,0.2165343915343915,101.14,26.0,88.0,14.560000000000002,0.8,41.8,24.4,347.2,116.12,2.2,168.4,38.0,1.4,0.8,1.2,56.8,43.2,3.8,7.8,6.6,9.0,0.6,1.0,26.2,0.2,2.2,40.8,16.52,17.6,0.0,1.4,4.8,2.4,4.4,0.0,63.34000000000001,35.4,6.8,2.8,118.8,42.11999999999999,0.2,0.6,47.4,2020,1,Buccaneers,Saints,23,34,11,1,0,Saints,2020_01_Saints_Buccaneers,Sean Payton,Bruce Arians,Home,cloudy,86.0,70.0,14.0,Saints,0.0,2020-09-13 20:25:00+00:00,259 days 02:25:00,1.0271052631578947,281.2,12.939999999999998,3.2,0.0,0.0916666666666666,0.0916666666666666,180.18,27.2,109.0,18.16,1.2,47.2,24.8,281.2,97.92,3.2,147.0,33.6,0.6,0.2,0.6,60.2,44.2,4.0,7.6,5.2,7.6,0.2,1.0,12.8,0.2,2.6,71.0,20.7,27.2,0.0,2.4,21.2,8.6,13.4,0.0,80.0,36.4,9.6,3.6,170.6,46.6,0.0,1.2,51.2,259 ,259 ,10,2020-09-13 20:25:00+00:00,Caesars Superdome,"New Orleans, LA",,73000,,Over/Under: 48.0,,0,9,13,6,20,25
843,2020,1,Cardinals,49ers,24,20,401220352,-4,0,1,Cardinals,2020_01_49ers_Cardinals,Kyle Shanahan,Kliff Kingsbury,Home,cloudy,66.0,68.0,6.0,Cardinals,0.0,2020-09-13 20:25:00+00:00,258 days 23:00:00,0.9320186741363212,213.6,7.960000000000001,1.2,1.4,0.3604900846280156,0.3604900846280156,108.78,27.0,139.0,23.96,1.6,63.4,20.0,213.6,82.92,1.2,123.4,30.0,0.8,0.6,0.8,70.2,48.2,2.2,8.0,3.6,4.8,0.0,0.2,0.0,0.0,2.8,61.4,22.18,27.6,0.0,1.6,14.4,8.0,9.0,0.0,73.34,25.6,5.8,4.2,192.4,46.34,0.0,1.8,54.8,2020,1,Cardinals,49ers,24,20,-4,0,1,Cardinals,2020_01_49ers_Cardinals,Kyle Shanahan,Kliff Kingsbury,Home,cloudy,66.0,68.0,6.0,49ers,0.0,2020-09-13 20:25:00+00:00,258 days 19:05:00,0.902995218289336,256.4,16.2,1.6,0.6,0.1616017316017315,0.1616017316017315,136.1,25.4,140.6,29.82,1.6,67.6,19.6,256.4,88.92,1.6,140.0,27.6,1.6,0.6,0.6,64.2,47.2,0.8,3.9,4.6,5.0,0.2,0.2,9.2,0.2,1.4,32.8,28.5,27.2,0.0,0.6,1.8,1.2,1.8,0.0,90.0,39.8,9.0,3.2,144.2,45.3,0.0,1.4,50.4,258 ,258 ,14,2020-09-13 20:25:00+00:00,Levi's Stadium,"Santa Clara, CA",,68500,,Over/Under: 48.0,,0,9,13,6,20,25
